,1x,1y,5x,5y,12x,12y,13x,13y,14x,14y
240,504,221.8461538,488,229.7692308,632,419.9230769,512,435.7692308,576,602.1538462
241,504,221.8461538,488,229.7692308,632,419.9230769,512,435.7692308,576,610.0769231
242,504,221.8461538,488,221.8461538,624,419.9230769,512,435.7692308,576,602.1538462
243,504,213.9230769,488,221.8461538,640,419.9230769,504,435.7692308,576,602.1538462
244,504,213.9230769,488,221.8461538,640,419.9230769,504,435.7692308,576,602.1538462
245,504,213.9230769,488,221.8461538,632,412,456,396.1538462,576,602.1538462
246,472,206,464,206,608,388.2307692,472,419.9230769,520,594.2307692
247,472,206,456,213.9230769,600,388.2307692,472,419.9230769,520,594.2307692
248,472,206,464,206,608,388.2307692,472,419.9230769,520,594.2307692
249,472,198.0769231,464,206,608,396.1538462,472,427.8461538,520,594.2307692
250,472,198.0769231,464,206,608,388.2307692,472,419.9230769,520,586.3076923
251,472,198.0769231,464,198.0769231,608,388.2307692,472,419.9230769,520,586.3076923
252,512,206,488,213.9230769,616,427.8461538,488,435.7692308,560,633.8461538
253,512,206,496,206,608,427.8461538,488,435.7692308,560,633.8461538
254,512,206,504,206,608,427.8461538,488,435.7692308,560,633.8461538
255,512,206,512,198.0769231,608,396.1538462,488,435.7692308,560,633.8461538
256,512,206,504,206,616,412,488,435.7692308,560,633.8461538
257,512,206,504,206,608,419.9230769,488,435.7692308,560,633.8461538
258,512,206,512,198.0769231,616,404.0769231,488,435.7692308,560,633.8461538
259,512,206,504,206,608,412,488,435.7692308,560,633.8461538
260,512,198.0769231,512,198.0769231,608,412,488,435.7692308,560,633.8461538
261,512,198.0769231,512,198.0769231,600,404.0769231,488,435.7692308,560,633.8461538
262,504,213.9230769,488,213.9230769,624,427.8461538,496,443.6923077,568,618
263,504,213.9230769,488,213.9230769,608,404.0769231,488,435.7692308,568,625.9230769
264,504,213.9230769,488,213.9230769,616,427.8461538,488,435.7692308,568,625.9230769
265,504,213.9230769,488,213.9230769,624,427.8461538,488,435.7692308,568,625.9230769
266,496,213.9230769,488,213.9230769,616,419.9230769,488,435.7692308,568,625.9230769
267,504,213.9230769,480,213.9230769,608,396.1538462,496,443.6923077,568,625.9230769
268,496,206,480,213.9230769,616,419.9230769,496,443.6923077,568,618
269,496,206,480,213.9230769,616,427.8461538,488,435.7692308,568,618
270,496,206,480,213.9230769,616,419.9230769,496,443.6923077,568,625.9230769
271,496,206,480,213.9230769,616,419.9230769,496,443.6923077,568,618
272,552,213.9230769,536,213.9230769,680,412,552,419.9230769,592,602.1538462
273,544,213.9230769,536,213.9230769,680,412,552,419.9230769,592,602.1538462
274,544,213.9230769,528,221.8461538,672,404.0769231,544,419.9230769,592,602.1538462
275,544,213.9230769,528,221.8461538,664,396.1538462,544,419.9230769,592,602.1538462
276,544,213.9230769,528,221.8461538,672,404.0769231,544,427.8461538,592,602.1538462
277,544,213.9230769,536,213.9230769,664,404.0769231,544,427.8461538,592,602.1538462
278,544,213.9230769,528,221.8461538,672,404.0769231,544,427.8461538,592,602.1538462
279,536,213.9230769,536,213.9230769,664,412,544,427.8461538,592,602.1538462
280,536,213.9230769,536,213.9230769,664,412,544,427.8461538,592,602.1538462
281,536,213.9230769,536,213.9230769,664,404.0769231,544,427.8461538,592,594.2307692
282,520,213.9230769,504,213.9230769,648,412,520,435.7692308,592,633.8461538
283,520,206,504,213.9230769,648,412,520,435.7692308,584,633.8461538
284,528,213.9230769,512,213.9230769,656,412,520,435.7692308,584,633.8461538
285,528,206,512,213.9230769,648,419.9230769,528,435.7692308,592,633.8461538
286,528,206,512,213.9230769,648,404.0769231,520,427.8461538,592,641.7692308
287,528,206,512,213.9230769,656,412,520,427.8461538,592,633.8461538
288,528,206,512,213.9230769,656,412,528,427.8461538,584,633.8461538
289,528,206,520,206,656,412,528,427.8461538,592,641.7692308
290,536,206,520,206,656,412,528,427.8461538,584,633.8461538
291,528,213.9230769,512,213.9230769,664,412,528,427.8461538,592,641.7692308
292,504,198.0769231,488,198.0769231,616,404.0769231,504,435.7692308,568,633.8461538
293,504,190.1538462,488,198.0769231,624,404.0769231,504,435.7692308,568,633.8461538
294,504,190.1538462,496,198.0769231,616,404.0769231,504,435.7692308,568,641.7692308
295,504,190.1538462,496,198.0769231,616,412,504,435.7692308,568,641.7692308
296,504,190.1538462,488,198.0769231,616,404.0769231,504,435.7692308,568,633.8461538
297,496,182.2307692,488,182.2307692,600,380.3076923,456,435.7692308,544,586.3076923
298,496,182.2307692,496,174.3076923,592,372.3846154,456,435.7692308,544,586.3076923
299,496,182.2307692,488,182.2307692,584,372.3846154,456,435.7692308,544,586.3076923
300,496,182.2307692,488,182.2307692,592,380.3076923,456,435.7692308,544,586.3076923
301,504,182.2307692,488,182.2307692,592,372.3846154,456,435.7692308,544,586.3076923
302,504,174.3076923,488,174.3076923,592,372.3846154,456,435.7692308,544,586.3076923
303,504,174.3076923,496,174.3076923,592,372.3846154,456,435.7692308,544,586.3076923
304,496,174.3076923,488,174.3076923,592,372.3846154,456,435.7692308,544,586.3076923
305,496,174.3076923,496,174.3076923,592,372.3846154,456,435.7692308,544,586.3076923
306,488,174.3076923,504,166.3846154,600,364.4615385,464,435.7692308,544,586.3076923
307,480,229.7692308,464,237.6923077,624,404.0769231,488,419.9230769,536,594.2307692
308,480,229.7692308,464,237.6923077,624,396.1538462,488,419.9230769,536,586.3076923
309,480,229.7692308,456,245.6153846,624,396.1538462,488,419.9230769,536,586.3076923
310,488,229.7692308,464,237.6923077,624,396.1538462,488,419.9230769,536,586.3076923
311,480,229.7692308,464,237.6923077,624,396.1538462,488,419.9230769,536,594.2307692
312,480,229.7692308,456,245.6153846,624,396.1538462,488,419.9230769,536,594.2307692
313,480,229.7692308,456,245.6153846,624,404.0769231,488,419.9230769,536,594.2307692
314,480,229.7692308,464,237.6923077,624,404.0769231,488,419.9230769,536,594.2307692
315,488,229.7692308,464,237.6923077,624,404.0769231,488,419.9230769,536,586.3076923
316,480,229.7692308,464,237.6923077,624,404.0769231,488,419.9230769,536,594.2307692
317,512,221.8461538,504,229.7692308,648,419.9230769,536,435.7692308,584,625.9230769
318,504,221.8461538,504,221.8461538,656,412,536,435.7692308,584,625.9230769
319,512,221.8461538,512,221.8461538,648,419.9230769,536,435.7692308,584,625.9230769
320,504,221.8461538,504,221.8461538,656,419.9230769,536,435.7692308,584,625.9230769
321,512,221.8461538,504,221.8461538,656,419.9230769,528,427.8461538,584,625.9230769
322,512,221.8461538,504,221.8461538,656,412,536,435.7692308,584,625.9230769
323,504,221.8461538,504,221.8461538,656,419.9230769,536,435.7692308,584,618
324,504,221.8461538,504,221.8461538,656,412,536,435.7692308,584,625.9230769
325,512,221.8461538,488,229.7692308,648,412,536,435.7692308,584,625.9230769
326,504,245.6153846,528,237.6923077,656,419.9230769,520,435.7692308,584,618
327,496,245.6153846,520,237.6923077,648,419.9230769,520,435.7692308,584,618
328,504,245.6153846,520,245.6153846,656,419.9230769,520,435.7692308,584,618
329,496,245.6153846,520,237.6923077,648,419.9230769,520,435.7692308,584,618
330,496,245.6153846,520,245.6153846,656,427.8461538,520,435.7692308,584,618
331,496,245.6153846,520,237.6923077,656,419.9230769,520,435.7692308,584,618
332,496,245.6153846,520,237.6923077,656,419.9230769,520,435.7692308,584,618
333,496,245.6153846,520,237.6923077,648,412,520,443.6923077,584,618
334,496,245.6153846,520,237.6923077,656,412,520,435.7692308,584,618
335,504,190.1538462,496,198.0769231,656,380.3076923,512,419.9230769,560,594.2307692
336,504,206,504,206,656,396.1538462,512,419.9230769,560,594.2307692
337,504,206,504,206,640,388.2307692,512,427.8461538,560,594.2307692
338,504,206,504,206,640,396.1538462,512,427.8461538,560,594.2307692
339,512,206,504,206,640,388.2307692,512,427.8461538,560,594.2307692
340,504,206,504,206,648,396.1538462,512,427.8461538,560,594.2307692
341,512,198.0769231,504,206,648,388.2307692,512,427.8461538,560,594.2307692
342,512,198.0769231,504,206,640,388.2307692,512,427.8461538,560,594.2307692
343,512,206,512,206,656,396.1538462,512,427.8461538,560,594.2307692
344,512,221.8461538,504,221.8461538,648,404.0769231,512,427.8461538,576,602.1538462
345,512,221.8461538,504,221.8461538,640,404.0769231,512,427.8461538,576,602.1538462
346,512,221.8461538,512,221.8461538,640,396.1538462,512,427.8461538,576,602.1538462
347,512,221.8461538,512,221.8461538,640,396.1538462,512,427.8461538,576,602.1538462
348,512,221.8461538,504,221.8461538,640,396.1538462,512,427.8461538,576,602.1538462
349,512,221.8461538,512,221.8461538,648,404.0769231,512,427.8461538,576,602.1538462
350,512,221.8461538,512,221.8461538,640,396.1538462,512,427.8461538,576,602.1538462
351,512,221.8461538,504,221.8461538,640,396.1538462,512,427.8461538,576,602.1538462
352,512,221.8461538,512,221.8461538,640,396.1538462,512,427.8461538,568,594.2307692
353,512,221.8461538,512,221.8461538,656,404.0769231,512,427.8461538,576,594.2307692
354,528,213.9230769,504,221.8461538,664,388.2307692,536,427.8461538,584,602.1538462
355,528,213.9230769,512,221.8461538,672,404.0769231,536,427.8461538,584,602.1538462
356,528,213.9230769,512,221.8461538,664,396.1538462,536,427.8461538,584,602.1538462
357,520,213.9230769,520,221.8461538,664,396.1538462,536,427.8461538,584,610.0769231
358,520,221.8461538,512,221.8461538,664,396.1538462,536,427.8461538,584,602.1538462
359,520,213.9230769,512,221.8461538,664,404.0769231,536,427.8461538,584,602.1538462
360,528,213.9230769,512,221.8461538,664,396.1538462,536,427.8461538,584,602.1538462
361,528,213.9230769,512,221.8461538,672,404.0769231,536,427.8461538,584,602.1538462
362,528,213.9230769,512,221.8461538,672,404.0769231,536,427.8461538,584,602.1538462
363,528,213.9230769,496,221.8461538,672,404.0769231,536,427.8461538,584,602.1538462
364,520,221.8461538,520,221.8461538,648,412,496,435.7692308,576,625.9230769
365,512,221.8461538,520,221.8461538,656,419.9230769,496,435.7692308,576,625.9230769
366,520,221.8461538,520,221.8461538,648,412,496,435.7692308,576,625.9230769
367,520,221.8461538,520,221.8461538,648,412,496,435.7692308,576,625.9230769
368,512,221.8461538,520,221.8461538,648,404.0769231,496,435.7692308,576,618
369,512,221.8461538,520,221.8461538,648,419.9230769,496,435.7692308,576,625.9230769
370,520,221.8461538,520,221.8461538,640,404.0769231,496,435.7692308,576,625.9230769
371,520,221.8461538,520,221.8461538,648,412,496,435.7692308,576,625.9230769
372,520,221.8461538,520,221.8461538,648,404.0769231,504,435.7692308,576,625.9230769
373,520,221.8461538,520,221.8461538,656,412,496,435.7692308,576,625.9230769
374,456,95.07692308,440,95.07692308,608,293.1538462,432,309,496,499.1538462
375,472,182.2307692,448,182.2307692,592,396.1538462,432,396.1538462,488,578.3846154
376,432,277.3076923,432,277.3076923,576,483.3076923,432,459.5384615,472,633.8461538
377,432,285.2307692,432,285.2307692,576,483.3076923,432,459.5384615,472,633.8461538
378,432,277.3076923,432,269.3846154,576,475.3846154,432,459.5384615,472,633.8461538
379,432,269.3846154,432,269.3846154,576,467.4615385,432,459.5384615,472,633.8461538
380,432,269.3846154,432,269.3846154,576,467.4615385,432,459.5384615,472,633.8461538
381,432,261.4615385,424,261.4615385,576,467.4615385,424,459.5384615,472,625.9230769
382,424,261.4615385,432,261.4615385,576,459.5384615,424,459.5384615,472,625.9230769
383,424,253.5384615,424,253.5384615,576,459.5384615,424,459.5384615,472,625.9230769
384,424,253.5384615,424,253.5384615,568,443.6923077,432,459.5384615,472,625.9230769
385,424,253.5384615,416,253.5384615,568,451.6153846,432,459.5384615,472,625.9230769
386,424,206,408,206,568,404.0769231,440,451.6153846,472,633.8461538
387,424,206,408,198.0769231,568,396.1538462,440,451.6153846,472,633.8461538
388,424,198.0769231,408,198.0769231,568,404.0769231,440,451.6153846,472,625.9230769
389,416,182.2307692,408,182.2307692,512,332.7692308,448,451.6153846,472,625.9230769
390,416,158.4615385,408,158.4615385,512,412,464,483.3076923,472,633.8461538
391,416,134.6923077,400,134.6923077,536,324.8461538,472,459.5384615,472,625.9230769
392,408,118.8461538,400,118.8461538,536,316.9230769,472,451.6153846,472,633.8461538
393,416,103,400,103,536,316.9230769,472,451.6153846,472,633.8461538
394,416,95.07692308,400,95.07692308,560,316.9230769,472,443.6923077,472,633.8461538
